date,source,title,link,description
2026-09-07,네이버뉴스,"GS건설, AI데이터센터도 '모듈러'로…PMDC 표준모델 개발",https://www.thedailypost.kr/news/articleView.html?idxno=115420,"이번 PMDC 협력을 통해 GS건설의 데이터센터 EPC 경험과 모듈러 기술을 결합해 국내 환경에 최적화된 AI 데이터센터 구축 경쟁력을 더욱 강화하겠습니다."" (GS건설 관계자) GS건설이 LG유플러스 등과 손잡고 모듈러... "
2026-09-07,네이버뉴스,"GS건설, 모듈러 공법 앞세워 AI 데이터센터 구축 기간 줄인다",https://www.pointdaily.co.kr/news/articleView.html?idxno=318180,4일 PMDC Alliance 구축을 위한 업무 협약 체결하고 허윤홍 GS건설 대표(사진 왼쪽)이 LG유플러스 평촌메가센터를 둘러보고 있다. 사진 =GS건설 GS건설이 모듈러 공법을 활용해 인공지능(AI) 데이터센터의 구축 기간을... 
2026-09-07,네이버뉴스,락희개발서 ‘자이ʼ 리브랜딩까지…GS건설의 주거 혁신 [건설 브랜드의...,https://www.fntimes.com/html/view.php?ud=202609042242524986dd55077bc2_18,GS건설의 '자이(Xi)'도 이 무렵 등장했다. 2002년 LG건설이 선보인 자이는 첨단 주거기술과 커뮤니티 시설을 앞세웠다. 이후 반포자이와 경희궁자이 등 서울 주요 지역에 대규모 단지를 공급하며 GS건설을 대표하는 주택... 
2026-09-07,네이버뉴스,"GS건설, AI로 건설부터 주거까지…자이의 미래를 바꾸다 [AI플랫폼 ③]",https://www.fntimes.com/html/view.php?ud=202609042248524237dd55077bc2_18,"GS건설이 인공지능(AI)을 건설 현장과 주거공간에 잇달아 접목하고 있다. 설계도서 검토부터 화재 감지, 현장 소통까지 활용 영역을 넓혔다. LG전자와 차세대 AI홈을 공동 개발하며 자이(Xi)의 주거 서비스에도 AI를... "
2026-09-07,네이버뉴스,"[Biz & Now] GS건설, 사전제작형 PMDC 모델 개발",https://www.joongang.co.kr/article/25459493,GS건설이 사전 제작형 모듈러 데이터센터(PMDC) 표준모델 개발에 나선다고 6일 밝혔다. GS건설은 이를 위해 최근 LG유플러스 등과 공동 개발을 위한 업무협약을 체결했다. PMDC는 건축 구조물과 전력·냉각 등 주요... 
2026-09-06,네이버뉴스,‘모듈러’로 짓는 AI 데이터센터…공기 단축 기대,https://www.khan.co.kr/article/202609062027015,"GS건설이 인공지능(AI) 데이터센터 수요 급증에 대응하기 위해 ‘모듈러 데이터센터’ 공동 개발에 나선다. GS건설은 지난 4일 LG유플러스, 자이C&A, 간삼건축, D&O CM과 ‘사전 제작형 모듈러 데이터센터(PMDC) 얼라이언스... "
2026-09-06,네이버뉴스,"우미건설, 반년 새 일감 2조 채워…지난해 매출보다 많아",http://sateconomy.co.kr/news/view/1065611317220530,우미건설은 GS건설과 함께 사업참여의향서를 제출했지만 지난달 25일 참여를 철회했다. 회사 측은 용마터널 인근 사업에 집중하기 위한 결정이라고 밝혔다. 참여의향 단계의 사업을 모두 쫓기보다 실제 수주 가능성과... 
2026-09-06,네이버뉴스,"LGU+, GS건설 등과 'AIDC 조립식 모델' 만든다… 100MW급 표준화",http://www.biztribune.co.kr/news/articleView.html?idxno=358522,허윤홍 GS건설 대표와 홍범식 LG유플러스 대표(맨 왼쪽부터)가 경기 안양 LG유플러스 평촌메가센터를 둘러보고 있다.ㅣLGU+ LG유플러스가 GS건설·자이C&A 등과 손잡고 인공지능 데이터센터(AIDC)를 빠르게 구축할 수... 
2026-09-06,네이버뉴스,발코니 갖춘 주거용 오피스텔 ‘목동윤슬자이’ 651실,https://www.khan.co.kr/article/202609061956005,"GS건설이 서울 양천구 목동 옛 KT부지에 들어서는 주거형 오피스텔 ‘목동윤슬자이’를 분양한다. 목동윤슬자이는 지하 6층~지상 48층, 3개 동에 모두 651실 규모다. 전용면적 114㎡부터 203㎡까지 다양하며, 전 호실에... "
2026-09-06,네이버뉴스,"GS건설, AI 데이터센터에 모듈러 접목…'PMDC' 표준모델 개발",https://www.pinpointnews.co.kr/news/articleView.html?idxno=484300,"PMDC Alliance 구축을 위한 업무 협약 체결하고 (왼쪽부터) 김욱수 자이C&A대표, 허윤홍 GS건설 대표, 홍범식 LG유플러스 대표, 이영호 D&O CM 대표, 박무찬 간삼건축 총괄대표가 기념사진을 촬영하고 있다. 사진=GS건설.... "
2026-09-06,네이버뉴스,보법 다른 GS건설 ‘신재생에너지’ 전략…포항 영일만 산단부터 노린다,https://www.asiatoday.co.kr/kn/view.php?key=20260906010001826,아시아투데이 이수일 기자 = GS건설이 해외 기업과의 협력을 바탕으로 중장기 성장동력으로 육성 중인 신재생에너지 사업 확대에 나선다. 포항에서 추진 중인 이차전지 배터리 리사이클 사업과 연계해 친환경 에너지... 
2026-09-06,네이버뉴스,"GS건설, 데이터센터도 '레고 조립'하듯 빠르게 짓는다…5개사 손잡고 모...",https://www.tournews21.com/news/articleView.html?idxno=142735,"AI 붐을 타고 데이터센터 수요가 폭발적으로 늘어나는 가운데, GS건설이 공사 속도를 끌어올릴 카드로 '모듈러 공법'을 꺼내 들었다. GS건설은 LG유플러스, 자이C&A, 간삼건축, D&O CM과 함께 사전 제작형 모듈러 데이터센터... "
2026-09-06,네이버뉴스,"GS건설, 모듈러로 AI데이터센터 공사기간 줄인다",https://www.segye.com/newsView/20260906509398?OutUrl=naver,GS건설이 LG유플러스 등과 손잡고 사전 제작형 모듈러 데이터센터(PMDC) 표준모델 개발에 나선다. 인공지능(AI) 데이터센터 수요가 늘어나는 가운데 모듈러 방식으로 공사기간을 줄이겠다는 구상이다. GS건설은 지난... 
2026-09-06,네이버뉴스,"GPU 구형 되기 전에… “2년 걸릴 데이터센터, 6개월 만에 짓는다”",https://www.kmib.co.kr/article/view.asp?arcid=9000009476&cp=nv,"LG유플러스는 GS건설, 자이C&A, 간삼건축, D&O CM과 사전 제작형 모듈러 데이터센터(PMDC) 표준모델 확보를 위한 업무협약을 체결했다고 6일 밝혔다. PMDC는 건축 구조물과 전력·냉각 설비 등을 표준화해 공장에서 사전... "
2026-09-06,네이버뉴스,"LGU+, AIDC 모듈러 모델 개발… 구축기간 줄인다",https://www.fnnews.com/news/202609061822123690,"LG유플러스는 지난 4일 경기 안양시 평촌메가센터에서 GS건설, 자이C&A, 간삼건축, D&O CM과 'PMDC 얼라이언스 구축을 위한 업무협약'을 체결했다고 6일 밝혔다. PMDC는 건축 구조물과 전력·냉각설비 등을 표준화해... "
2026-09-06,네이버뉴스,"GS건설, LGU+와 모듈러데이터센터 개발",https://www.hankyung.com/article/2026090668761,"GS건설이 인공지능(AI) 데이터센터 수요 급증에 대응하고자 관련 업계와 함께 모듈러 기술을 접목한 사전 제작형 모듈러 데이터센터(PMDC) 표준모델 공동 개발에 나선다. GS건설은 LG유플러스, 자이C&A, 간삼건축, D&O CM과... "
2026-09-06,네이버뉴스,"LG U+, PMDC 얼라이언스 출범…AI 데이터센터 구축 기간 단축",https://www.delighti.co.kr/news/articleView.html?idxno=121388,"지난 4일 경기 안양시 LG유플러스 평촌메가센터에서(왼쪽부터) 김욱수 자이C&A 대표, 허윤홍 GS건설 대표, 홍범식 LG유플러스 대표, 이영호 D&O CM 대표, 박무찬 간삼건축 총괄대표가 사전제작형 모듈러 데이터센터... "
2026-09-06,네이버뉴스,LGU+ “AIDC 구축기간 줄인다”…PMDC 얼라이언스 출범,https://www.sedaily.com/article/20087692?ref=naver,"LG유플러스가 급증하는 인공지능(AI) 인프라 수요에 대응하기 위해 GS건설, 자이C&A 등과 함께 사전제작형 모듈러 데이터센터(PMDC) 표준모델을 공동 개발한다. LG유플러스(032640)는 4일 경기 안양시 LG유플러스... "
2026-09-06,네이버뉴스,"LG유플러스, PMDC 얼라이언스 출범…AI 데이터센터 건축기간 줄인다",https://www.sportsseoul.com/news/read/1633183?ref=naver,LG유플러스가 GS건설·자이C&A·간삼건축·D&O CM과 손잡고 사전제작형 모듈러 데이터센터(PMDC) 표준모델 개발에 나선다. 인공지능(AI) 확산으로 데이터센터 수요가 빠르게 늘어나는 가운데 표준화·모듈화를 통해 AI... 
2026-09-06,네이버뉴스,[분양캘린더] 목동윤슬자이 등 전국 7개 단지 2852가구 분양,https://www.sedaily.com/article/20087641?ref=naver,"GS건설은 8일 최고 48층, 전용 114~203㎡ 중대형으로 구성된 오피스텔 ‘목동윤슬자이’의 1순위 청약을 진행한다. 서울 목동 중심부에 들어서는 단지로 5호선 오목교역을 통한 서울 주요 업무지구 접근성이 우수하다.... "
2026-09-06,네이버뉴스,"GS건설, 모듈러로 AI데이터센터 ‘공급 속도’ 높인다",https://www.hankyung.com/article/202609066836i,GS건설이 급증하는 인공지능(AI) 데이터센터 수요에 대응하기 위해 모듈러 기술을 적용한 사전 제작형 모듈러 데이터센터(PMDC) 표준모델 개발에 나선다. GS건설은 지난 4일 경기 안양시 LG유플러스 평촌메가센터에서... 
2026-09-06,네이버뉴스,"LG유플러스, AI 데이터센터 구축기간 줄인다…PMDC 표준모델 개발",https://www.dt.co.kr/article/12082338?ref=naver,"LG유플러스는 지난 4일 경기 안양시 평촌메가센터에서 GS건설, 자이C&A, 간삼건축, D&O CM과 ‘PMDC 얼라이언스 구축을 위한 업무협약’을 체결했다고 6일 밝혔다. PMDC는 건축 구조물과 전력·냉각설비 등을 표준화해... "
2026-09-06,네이버뉴스,아산 용화체육공원 옹벽 붕괴 '총체적 인재'…하이스·GS건설 연신 고개...,https://www.dynews.co.kr/news/articleView.html?idxno=864284,［동양일보 최솔 기자］ ▲ (오른쪽부터)윤원준 아산시의원이 4일 정원조성과 소관 행정사무감사에서 하이스용화공원㈜ 대표와 GS건설 관계자에게 질의하고 있다. 속보=지난 6월 발생한 충남 아산시 용화동 '아산자이... 
2026-09-06,네이버뉴스,"""AI 데이터센터에 모듈러 접목"" … GS건설·LGU+ 표준모델 개발",https://www.mk.co.kr/article/12145461,"5개사 업무협약 체결 ""공기 단축·품질 표준화"" GS건설이 급증하는 인공지능(AI) 데이터센터 수요에 대응하기 위해 모듈러 기술을 접목한 사전 제작형 모듈러 데이터센터(PMDC) 표준모델 개발에 나선다. GS건설은 지난... "
2026-09-06,네이버뉴스,"LGU+, GS건설 등과 모듈러 데이터센터 동맹",https://sports.donga.com/it/article/all/20260906/134612777/1,이번엔 GS건설 등과 손잡고 사전제작형 모듈러 데이터센터 (PMDC) 표준모델 확보에 나섰다. 구축 속도가 빠르고 확장성도 뛰어난 PMDC는 차세대 데이터센터 모델로 주목받고 있다 ●공장에서 사전 제작 LG유플러스는... 
2026-09-06,네이버뉴스,"GS건설, 사전 제작형 모듈러 데이터센터 표준모델 개발 착수",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202609060087&t=NN,GS건설이 급증하는 AI 데이터센터 수요에 신속하게 대응하기 위해 모듈러 기술을 접목한 '사전 제작형 모듈러 데이터센터(PMDC)' 표준모델 개발에 나선다. GS건설은 지난 4일 국내 이동통신 사업자 LG유플러스 등과 'PMDC... 
2026-09-06,네이버뉴스,"GS건설·LGU+, 100MW급 모듈러 AI데이터센터 개발 맞손",https://www.kgnews.co.kr/news/article.html?no=910442,설계·시공·운영 등 전문역량 결집…모듈러 기반 공기 단축으로 AI데이터센터 경쟁력 강화 GS건설과 LG유플러스 등 5개사가 100MW급 인공지능(AI) 데이터센터를 빠르게 구축할 수 있는 사전 제작형 모듈러 데이터센터... 
2026-09-06,네이버뉴스,"GS건설, LGU+ 등과 모듈러 AI 데이터센터 표준모델 개발",http://www.segyebiz.com/newsView/20260906508064?OutUrl=naver,4일 PMDC Alliance 구축을 위한 업무 협약 체결하고 허윤홍 GS건설 대표(왼쪽)이 LG유플러스 평촌메가센터를 둘러보고 있다. GS건설 제공 GS건설이 급증하는 AI(인공지능) 데이터센터 수요에 신속하게 대응하고자 모듈러... 
2026-09-06,네이버뉴스,"GS건설, 모듈러 접목 데이터센터 표준모델 개발",https://www.kmib.co.kr/article/view.asp?arcid=9000009445&cp=nv,GS건설이 모듈러 기술을 접목한 사전 제작형 모듈러 데이터센터(PMDC) 표준모델 개발에 나선다. 최근 급증하는 인공지능(AI) 데이터센터 수요에 신속하게 대응하기 위해서다. GS건설은 지난 4일 허윤홍 GS건설 대표... 
2026-09-07,네이버뉴스,"롯데건설, 도곡우성아파트 재건축 수주…4002억원 규모",https://weekly.hankooki.com/news/articleView.html?idxno=7182715,사진=롯데건설  롯데건설이 서울 강남구 도곡우성아파트 재건축정비사업을 수주하며 올해 도시정비사업 누적 수주액 4조원을 돌파했다고 7일 밝혔다. 롯데건설은 지난 5일 조합원 총회에서 '도곡우성아파트... 
2026-09-07,네이버뉴스,"롯데건설, 도곡우성아파트 재건축 수주…도시정비 올해 누적 수주 4조 돌...",http://www.ttlnews.com/news/articleView.html?idxno=3140538,롯데건설이 서울 강남권 핵심 재건축 사업장을 품에 안으며 연간 도시정비사업 누적 수주액 4조원 고지를 돌파했다. 공사비 급등과 부동산 프로젝트파이낸싱(PF) 시장 경색이라는 복합 위기 속에서도 선별 수주 전략과... 
2026-09-07,네이버뉴스,"롯데건설, 도곡우성 재건축 수주…‘르엘’로 만든다",https://biz.heraldcorp.com/article/10864287?ref=naver,롯데건설은 서울 강남구 도곡우성아파트 재건축정비사업을 수주했다고 7일 밝혔다. 업계에 따르면 도곡우성아파트 재건축 조합은 지난 5일 서울 강남구 대치중학교 강당에서 조합원 총회를 열고 롯데건설을 시공사로... 
2026-09-07,네이버뉴스,"롯데건설, 도곡우성 재건축…도정 4조원 돌파",https://news.dealsitetv.com/articles/175655,"지하 6층~지상 26층, 4개동, 4002억원 규모…글로벌 건축 사무소 ‘저디’ 협업 롯데건설이 서울 강남구 도곡우성아파트 재건축정비사업을 수주하며 올해 도시정비사업 누적 수주액 4조원을 돌파했다. 롯데건설은 지난 5일... "
2026-09-07,네이버뉴스,"롯데건설, '4000억 규모' 도곡우성 재건축 수주",https://thetracker.co.kr/View.aspx?No=4214972,더트래커 박민정 기­자 mjp@thetracker.co.kr 서울 강남구 ‘도곡 르엘’(도곡우성아파트 재건축정비사업) 투시도.[사진=롯데건설 제공]더트래커 = 박민정 기자 롯데건설이 서울 강남구 도곡우성아파트 재건축정비사업을... 
2026-09-07,네이버뉴스,"도시정비 '4조원' 클럽 달성...롯데건설, '도곡우성아파트' 재건축 품어",https://www.econovill.com/news/articleView.html?idxno=749996,롯데건설이 올해 굵직한 재건축∙재개발사업에서 시공사로 선정되며 브랜드 경쟁력을 인정받고 있다. 롯데건설은 지난 5일 서울 강남구 대치중학교 강당에서 열린 '도곡우성아파트 재건축정비사업' 조합원 총회에서... 
2026-09-07,네이버뉴스,[PF(프로젝트 파이낸싱) 리스크… 건설사 유동성 현주소①] 롯데건설,https://www.ilyoseoul.co.kr/news/articleView.html?idxno=522120,"- 우발채무 4조 원 넘게 감소… 총차입금 증가·현금흐름은 변수 - 롯데건설 ""업계 특성상 일시적 변동, 결산 기준으로 판단해야"" 롯데건설에서 시공한 롯데월드타워. [사진=롯데건설] [일요서울ㅣ박대윤 기자] 2022년... "
2026-09-07,네이버뉴스,착공 전 프리콘·Full BIM…리스크 줄인다,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202609051833144580768,"이승환 롯데건설 현장소장은 “대심도 지하공사와 49층 주거동이 결합된 현장은 공정과 양중, 물류계획이 매우 중요하다”며 “착공 전 BIM 기반 검토를 통해 시공 중 발생할 수 있는 간섭과 병목을 사전에 확인할 수... "
2026-09-07,네이버뉴스,"시행사, 기획단계부터 참여…시공사·ENG업체와 협업 ‘뉴노멀’",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202609051910258850770,"시행사인 미래도시는 사업 리스크를 조기 차단하는 의사결정 주체로 프리콘을 발주했고, 시공사인 롯데건설은 현장 운영 관점에서 공법과 장비, 공정계획을 검토했다. BIM 전문기업인 더부엔지니어링은 BIM 데이터와... "
2026-09-07,네이버뉴스,[오늘 부동산] 서울 집값 상승세 지속 땐 관악·노원·중랑구도 종부세...,https://www.dailian.co.kr/news/view/1686993/?sc=Naver,"롯데건설, 도곡우성 재건축 수주…올해 정비사업 4조원 돌파 롯데건설이 서울 강남구 도곡우성아파트 재건축 사업을 수주하면서 올해 도시정비사업 누적 수주액 4조원을 돌파했다. 도곡우성아파트 재건축은 서울... "
2026-09-07,네이버뉴스,"롯데건설, 도곡우성 재건축 수주…올해 도시정비 수주액 4조 원 돌파",https://www.job-post.co.kr/news/articleView.html?idxno=226325,롯데건설이 서울 강남구 도곡우성아파트 재건축정비사업 시공사로 최종 선정되며 올해 도시정비사업 누적 수주액 4조 원을 돌파했다. 롯데건설은 지난 5일 열린 도곡우성아파트 재건축정비사업 조합원 총회에서... 
2026-09-07,네이버뉴스,"롯데건설, 도곡우성 재건축 수주…도시정비 수주 4조원 돌파",https://www.pointdaily.co.kr/news/articleView.html?idxno=318178,사진=롯데건설 롯데건설이 서울 강남구 도곡우성아파트 재건축사업의 시공권을 확보하며 올해 도시정비사업 누적 수주액 4조원을 넘어섰다. 롯데건설은 지난 5일 서울 강남구 대치중학교 강당에서 열린... 
2026-09-06,네이버뉴스,"롯데건설, 도곡우성 품었다… 도시정비 수주 4조원 돌파",http://www.biztribune.co.kr/news/articleView.html?idxno=358521,롯데건설이 시공사로 선정된 서울 강남구 도곡우성아파트 재건축 단지 '도곡 르엘' 투시도ㅣ롯데건설 롯데건설이 서울 강남구 도곡우성아파트 재건축 사업을 따내며 올해 도시정비사업 누적 수주액 4조원을 넘어섰다.... 
2026-09-06,네이버뉴스,"롯데건설, 도곡우성 재건축 수주…도시정비 '4조 클럽' 입성",https://www.pinpointnews.co.kr/news/articleView.html?idxno=484301,롯데건설 제공. 롯데건설이 서울 강남구 도곡우성아파트 재건축사업을 수주하며 올해 도시정비사업 누적 수주액 4조원을 넘어섰다. 강남권을 비롯한 주요 정비사업지에서 잇달아 시공권을 확보하며 수주 경쟁력을... 
2026-09-06,네이버뉴스,"[미리보는 이데일리 신문]트럼프, 韓급소 공략 파병·반도체 딜레마",https://www.edaily.co.kr/News/Read?newsId=02004086645577496&mediaCodeNo=257&utm_source=naver&utm_medium=referral&utm_campaign=news_syndication&utm_content=original_article,"가뭄’ -롯데건설, 도곡우성 재건축 품었다 △증권 -좀비기업 연명 시간만 반년 벌어준 꼴…“옥석가리기 기준 내놔야” -개미들, ETF 32개월째 순매수 안정적 수익 ‘채권혼합’에 뭉칫돈 -‘스페이스X 열풍 잇자’... "
2026-09-06,네이버뉴스,창원광장 주변 40년 아파트 확 바뀐다…중층까지 재건축 '꿈틀',https://www.gnnews.co.kr/news/articleView.html?idxno=644848,"인근 용호3구역 용호무학아파트는 롯데건설을 시공사로 선정했다. 지하 4층~지상 38층, 6개 동 1048세대 규모의 대단지로 재건축할 계획이다. 특히 반림현대는 창원지역 재건축의 새로운 이정표로 주목받고 있다. 그동안... "
2026-09-06,네이버뉴스,"롯데건설, 강남 도곡우성 재건축 따내…올해 정비사업 수주 4조 원 넘어...",https://www.tournews21.com/news/articleView.html?idxno=142734,롯데건설이 서울 강남권 알짜 재건축 단지인 도곡우성아파트의 시공권을 확보하면서 올해 도시정비사업 수주액이 4조 원을 넘어섰다. 롯데건설은 올 한 해 전국 곳곳의 재건축·재개발 현장에서 잇따라 시공사로... 
2026-09-06,네이버뉴스,도곡우성 품은 롯데건설 정비사업 수주액 4조 돌파,https://www.fnnews.com/news/202609061815418580,롯데건설이 서울 강남구 도곡우성아파트 재건축정비사업을 수주하며 올해 도시정비사업 누적 수주액 4조원을 돌파했다. 6일 롯데건설에 따르면 회사는 지난 5일 열린 도곡우성아파트 재건축정비사업 조합원 총회에서... 
2026-09-06,네이버뉴스,"롯데건설, 도곡우성아파트 재건축 시공사 선정…올해 정비사업 4조원 돌...",https://www.delighti.co.kr/news/articleView.html?idxno=121385,"(사진=롯데건설) 롯데건설은 서울 강남구 도곡우성아파트 재건축 정비사업의 시공사로 선정됐다고 6일 밝혔다. 이 사업은 도곡우성아파트를 지하 6층∼지상 26층, 4개 동, 566가구 규모의 아파트와 부대복리시설로... "
2026-09-06,네이버뉴스,"도곡우성아파트 재건축 수주 롯데건설, 올해 도시정비사업 4조원 돌파",https://www.mdtoday.co.kr/news/articleView.html?idxno=610996,롯데건설이 서울 강남구 도곡우성아파트 재건축정비사업을 수주하며 올해 도시정비사업 누적 수주액 4조원을 돌파했다. 롯데건설은 지난 5일 서울 강남구 대치중학교 강당에서 열린 '도곡우성아파트 재건축정비사업... 
2026-09-06,네이버뉴스,"롯데건설, 도곡우성 재건축 수주…정비사업 4조원 돌파",http://www.srtimes.kr/news/articleView.html?idxno=211717,롯데건설이 서울 강남구 도곡우성아파트 재건축 사업을 수주하며 올해 도시정비사업 누적 수주액 4조원을 넘어섰다. 강남권을 비롯한 주요 정비사업지를 잇달아 확보하며 올해 수주 경쟁에서 입지를 넓히는 모습이다.... 
2026-09-06,네이버뉴스,"롯데건설, 도곡우성 재건축 수주…올해 도시정비사업 4조 돌파",https://biz.sbs.co.kr/article_hub/20000332989?division=NAVER,"롯데건설이 서울 강남구 도곡우성아파트 재건축 정비사업 시공사로 선정됐습니다. 오늘(6일) 롯데건설에 따르면 도곡우성아파트 재건축은 지하 6층~지상 26층, 4개 동 규모로 아파트 566가구와 부대복리시설을 조성하는... "
2026-09-06,네이버뉴스,"롯데건설, 도곡우성 재건축 수주…정비사업 수주액 4조원 돌파",https://www.dailian.co.kr/news/view/1686990/?sc=Naver,롯데건설이 서울 강남구 도곡우성아파트 재건축정비사업을 수주하며 올해 도시정비사업 누적 수주액 4조원을 돌파했다. 롯데건설은 지난 5일 서울 강남구 대치중학교 강당에서 열린 ‘도곡우성아파트... 
2026-09-06,네이버뉴스,"롯데건설, 도곡우성 시공권 확보…올해 도시정비 수주 '4조'",https://www.newsway.co.kr/news/view?ud=2026090616013471513,롯데건설이 서울 강남구 도곡우성아파트 재건축 사업을 따냈다. 이번 수주로 도시정비사업 누적 수주액은 4조원을 넘어섰다. 6일 관련업계에 따르면 롯데건설은 지난 5일 대치중학교 강당에서 열린 도곡우성아파트... 
2026-09-06,네이버뉴스,"도곡우성아파트, ‘도곡 르엘’로 탈바꿈",http://www.segyebiz.com/newsView/20260906508006?OutUrl=naver,롯데건설 제공 롯데건설이 서울 강남구 도곡우성아파트 재건축정비사업을 수주했다. 롯데건설은 지난 5일 서울 강남구 대치중학교 강당에서 열린 ‘도곡우성아파트 재건축정비사업’ 조합원 총회에서 시공사로... 
2026-09-07,네이버뉴스,"포스코이앤씨, 대구 '더샵 중앙로역센터폴' 아파트 299가구 분양",https://www.news1.kr/local/daegu-gyeongbuk/6281615,"포스코이앤씨는 7일 대구 중구 사일동에 짓는 '더샵 중앙로역센터폴'을 분양한다고 밝혔다. '더샵 중앙로역센터폴'은 아파트와 주거형 오피스텔로 이뤄진 주상복합아파트로, 지하 6층~지상 최고 39층, 2개동, 355가구로... "
2026-09-07,네이버뉴스,"""4년 뒤 신당동은 국평 30억?"" 포스코 하이엔드 입는 신당8구역 [르포]",https://realty.chosun.com/site/data/html_dir/2026/09/04/2026090402716.html,"이곳은 포스코이앤씨가 서울 강북권에서 최초로 하이엔드 브랜드 ‘오티에르’를 적용하는 사업지로, 준공 후 단지에는 ‘오티에르 남산’이란 명칭이 달릴 예정이다. ◇ 낡은 주택 허물고 1159가구 대단지로 지난해... "
2026-09-06,네이버뉴스,"[살집 말집] 여주 첫 '더샵 여주역', 전용 84㎡ 분양가 1~2년 전 그대로",https://www.straightnews.co.kr/news/articleView.html?idxno=310514,"경기 여주에 첫 '더샵'인 포스코이앤씨의'더샵 여주역 더퍼스트',모델하우스 방문객  전용 84㎡ 1~2년 전 분양가 그대로다. 청약홈은 15일 1순위 청약을 실시한다. [사진=박정은 기자] 경기 여주시 홍문지구에서 1년여... "
2026-09-06,네이버뉴스,대구 최중심지 동성로서 집까지 '한번에'… '더샵 중앙로역센터폴' 파격...,https://www.hidomin.com/news/articleView.html?idxno=720047,포스코이앤씨는 대구 중구 사일동 일원에 건립한 '더샵 중앙로역센터폴'의 선착순 동·호수 지정 분양에 들어갔다고 6일 밝혔다. 더샵 중앙로역센터폴은 이달 중순쯤 준공 예정으로 계약 후 다음 달부터 바로 입주할 수... 
2026-09-06,네이버뉴스,대구 동성로 '더샵 중앙로역센터폴' 선착순 동호수 지정 분양,https://www.kyongbuk.co.kr/news/articleView.html?idxno=4083305,"포스코이앤씨는 대구 중구 사일동 일대에 조성 중인 더샵 중앙로역센터폴의 분양을 진행하고 있다고 6일 밝혔다. 단지는 지하 6층~지상 최고 39층, 2개동 규모다. 아파트 299세대와 오피스텔 56실 등 모두 355세대로... "
2026-09-07,네이버뉴스,"당국, 실효성 있는 정책을 과감히 확대해야",https://www.koscaj.com/news/articleView.html?idxno=326262,"전문건설업은 골조, 설비, 방수, 도장, 철근콘크리트 등 실제 시공을 담당하는 하도급 기반 업종으로, 원도급사의 수주 감소와 공사 지연, 저가 하도급, 공사비 미정산의 여파를 가장 먼저 떠안는 구조다. 건설사들... "
2026-09-06,네이버뉴스,충북 지역공사 대부분 타지 건설사 몫,https://www.ccdn.co.kr/news/articleView.html?idxno=1098023,"3%에도 한참 못미치는 수준이다. 대전은 7조3천530억원 중 3조1천420억원으로 전국 평균보다 높은 42.7%를... 지역 수주율은 전년보다 종합건설업이 2.2%, 전문건설업이 3.0% 포인트 낮아졌다. 도내 건설업체의 지역... "
2026-09-06,네이버뉴스,"LG전자, 로봇 관절 사업 본격화 …""빅테크와 협의""",https://www.mk.co.kr/article/12145477,"(사진)이 건설사 빌트인(빌더)·상업용 세탁기·로봇부품을 3대 축으로 삼아 글로벌 시장 공략에 박차를... 넘는 수준으로, 빌트인과 상업용 세탁기, 부품 사업 등 3가지 축에 많은 자원을 쏟고 있다""고 전했다. 이어... "
2026-09-06,네이버뉴스,"[IFA 2026] LG전자 가전 수장 “로봇 관절 부품, 내달 빅테크와 생산 협...",https://biz.chosun.com/it-science/ict/2026/09/06/YREW26TJYBH3DFLH4Q6IVIRVVE/?utm_source=naver&utm_medium=original&utm_campaign=biz,"액추에이터 수주 활동을 진행하고 있습니다. 10월에는 생산 준비 상황 등을 놓고 미팅도 예정돼 있습니다.”... 건설사 등에 가전을 패키지로 공급하는 빌더·빌트인과 상업용 세탁가전, 모터·컴프레서 등 기존 부품... "
2026-09-07,네이버뉴스,"한미글로벌, 강남 재건축 상징 '은마아파트' CM 맡는다",https://www.mediapen.com/news/view/1121638,최종 선정됐다. 은마아파트 재건축 조감도./사진=한미글로벌 한미글로벌은 희림종합건축사사무소(이하... 특히 조합이 시공사와 최종 도급계약을 체결하기에 앞서 공사비와 계약 조건을 객관적으로 검증하고 사업비... 
2026-09-07,네이버뉴스,"[비즈+]한미글로벌·희림 컨소, 강남 재건축 상징 '은마아파트' 재건축...",https://www.businessplus.kr/news/articleView.html?idxno=116448,최종 선정됐다. 7일 업계에 따르면 은마아파트 재건축 조합은 지난달 CM 협력업체 선정을 위한 입찰을... 주요 역할은 시공사와의 최종 도급계약 체결을 앞두고 공사비 적정성과 계약 조건을 객관적으로 검토하는... 
2026-09-07,네이버뉴스,"한미글로벌-희림 컨소시엄, 은마아파트 재건축 건설사업관리 협력업체...",https://biz.chosun.com/real_estate/real_estate_general/2026/09/07/Q3CFWQA5Y5H63O3DQEO3XRY72M/?utm_source=naver&utm_medium=original&utm_campaign=biz,협력업체로 선정했다. 한미글로벌과 희림 컨소시엄은 착공 전 프리콘(Pre-con) 단계의 건설사업관리 업무 전반을 수행한다. 이번 업무의 핵심은 조합이 시공사와 최종 도급계약을 체결하기에 앞서 공사비와 계약조건을... 
